Video,mos_j,sos_j,ref,name,bitladder,resolution,bitrate,orientation,framerate,content_name,height,width
36bc649a82d3f22ce28d397cb221e8db,40.3974531674404,3.4835478567868106,0,720p_0.5M_#773441630_6_0_6.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,773441630_6_0_6.mp4,1280,720
f39ffcd7895c01260e8ebdd3d29d336d,40.40271249141884,2.642009241239041,0,720p_2M_#793489550_70_30_40.mp4,720p_2M_,720p,2M,Landscape,24.371,793489550_70_30_40.mp4,720,1280
7604868e7b13df989ecff4e0ff9a7c67,40.446880848177045,2.746554471502152,0,360p_0.2M_#732214559_102_46_56.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,732214559_102_46_56.mp4,360,640
45da745c1915f3ce95d5dd95b82c94f3,40.489113451550814,3.269809709461525,0,360p_0.2M_#768953772_59_24_34.mp4,360p_0.2M_,360p,0.2M,Landscape,24.0,768953772_59_24_34.mp4,360,640
e897028f0dda33213d101688189a43a4,40.54718642739287,2.4172405337882945,0,1080p_0.5M_#770047005_303_146_156.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,770047005_303_146_156.mp4,1920,1080
a29b562b78da40ce4035f8cc5361cf80,40.59919628871212,2.043017306307926,1,1080p_ref_#793489550_70_30_40.mp4,1080p_ref_,ref,ref,Landscape,24.371,793489550_70_30_40.mp4,1080,1920
0fdcdd1228bcfeaf18a7c469e2ff632e,40.69811462538483,3.2728011198065072,0,360p_0.2M_#883721885_24_7_17.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,883721885_24_7_17.mp4,360,640
307d76888f2136dbb50d98e00cd41ea1,40.7483367981814,3.593081087104588,0,1080p_0.5M_#741666524_89_39_49.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,741666524_89_39_49.mp4,1080,1920
679892aa5c7edc349c04b702f9059414,40.794292813631294,2.257377914705249,0,1080p_0.5M_#787808762_15_2_12.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,787808762_15_2_12.mp4,1920,1080
95b7a8b91dad4921134925dcdc5b9362,40.871815593834825,3.2674817383622563,0,360p_0.2M_#666234423_274_131_141.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,666234423_274_131_141.mp4,360,640
e18914c161bba29872f9ff32a8cbb86e,40.898345133331865,3.140573699998894,0,1080p_0.5M_#688178171_101_45_55.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,688178171_101_45_55.mp4,1080,1920
807ec0ca169a3aa44b0a8a5ba9af95b3,40.91179768839006,2.9406519896445458,0,1080p_0.5M_#690592653_282_135_145.mp4,1080p_0.5M_,1080p,0.5M,Landscape,60.0,690592653_282_135_145.mp4,1080,1920
b18b5b468214d4635823f644763a583a,40.93475671183211,2.697228379128023,0,360p_0.2M_#899936467_39_14_24.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,899936467_39_14_24.mp4,360,640
26978a3dd0151f603f97fbed38dc1c98,40.94075795089331,2.8549694866793245,0,360p_0.2M_#823480674_32_11_21.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,823480674_32_11_21.mp4,640,360
133e3b9e8337c676ca946583d2d913db,40.983909623339095,2.797255642806505,0,1080p_0.5M_#901617405_71_30_40.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,901617405_71_30_40.mp4,1080,1920
595ab9f96fb37b83a987802fd1ebb639,41.02009887778801,3.0294648212243094,0,360p_0.2M_#852899223_237_113_123.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,852899223_237_113_123.mp4,360,640
3c57845bf7e852d29481a0fa2fe85fd3,41.1005013246995,2.891387752526684,0,720p_0.5M_#735087156_12_1_11.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,735087156_12_1_11.mp4,1280,720
f5457f98d2180bdfb942b348c6dd0cd8,41.1048365944159,2.4281383643902177,0,720p_2M_#836405394_204_97_107.mp4,720p_2M_,720p,2M,Portrait,26.054,836405394_204_97_107.mp4,1280,720
61c66d696030997f66349d12789bb6d0,41.16519776799368,2.816146416535648,0,720p_0.5M_#769409578_58_24_34.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,769409578_58_24_34.mp4,1280,720
d6ecb08fd37b5660f75512b40bba9dc1,41.192447637814055,3.8028777226523705,0,720p_0.5M_#719939677_37_13_23.mp4,720p_0.5M_,720p,0.5M,Landscape,29.97,719939677_37_13_23.mp4,720,1280
26f493c308e994763bec631e8b3b8eef,41.29307422446271,2.957286958761033,0,720p_0.5M_#741666524_89_39_49.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,741666524_89_39_49.mp4,720,1280
6e57fb12aa19107d3cd31790ee82c5af,41.35568395327103,2.9775547749978584,0,1080p_0.5M_#837709588_88_39_49.mp4,1080p_0.5M_,1080p,0.5M,Portrait,60.0,837709588_88_39_49.mp4,1920,1080
f95c073a8958c61dcc365c88fbfb7e25,41.40970983979063,3.3453593929032723,0,1080p_0.5M_#732998056_179_84_94.mp4,1080p_0.5M_,1080p,0.5M,Portrait,59.94,732998056_179_84_94.mp4,1920,1080
3f261bcd24fad9d908ebb20045ae4bf8,41.4544391745867,2.8847410121093326,0,360p_0.2M_#739386505_9_0_9.mp4,360p_0.2M_,360p,0.2M,Portrait,29.143,739386505_9_0_9.mp4,640,360
200705212da3efdd1953d2cc9c0131e5,41.46250645461996,3.769417624802668,0,1080p_0.5M_#872224182_8_0_8.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,872224182_8_0_8.mp4,1080,1920
b32f3d60b97e7a6a7abf3063d7e0ba9c,41.466936018846624,2.2327025962048856,0,720p_0.5M_#822798737_65_27_37.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,822798737_65_27_37.mp4,1280,720
187363d257fcf5df84777732589640e0,41.47937273710436,2.242429440248805,0,1080p_0.5M_#805747515_7_0_7.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,805747515_7_0_7.mp4,1080,1920
b7b87347404be4616a64e25edda4c937,41.52540183761374,3.208668614310766,0,720p_0.5M_#713124387_424_206_216.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,713124387_424_206_216.mp4,1280,720
c61ff34f2b24cc5a8149f032d54e8643,41.5377992994589,2.060193684814568,0,360p_0.2M_#773604040_96_43_53.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,773604040_96_43_53.mp4,640,360
7cbbf763c67f6d37157dfd530683568d,41.54610489783402,2.6116374980112766,0,360p_0.2M_#665800041_22_6_16.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,665800041_22_6_16.mp4,640,360
96e0a27945ac876c2f316597e0ffa728,41.557944020372986,3.649735040036641,0,720p_0.5M_#688178171_101_45_55.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,688178171_101_45_55.mp4,720,1280
e1ed40de8de41da387b574dfbae808b7,41.59191937494968,2.748756040615692,0,360p_0.2M_#844654638_131_60_70.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,844654638_131_60_70.mp4,640,360
2e7fe70e343c725b43535d7895b80fd2,41.61463892070218,3.918654582105489,0,360p_0.2M_#actioncats_51_20_30.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,actioncats_51_20_30.mp4,360,640
e1342ec5e86470b82ba19466e1b7e379,41.62027538822272,2.777844716883457,0,360p_0.2M_#736079339_151_70_80.mp4,360p_0.2M_,360p,0.2M,Landscape,25.0,736079339_151_70_80.mp4,360,640
05c87895e2e2a73156490e55972e5dc6,41.624463614371344,2.145176406249932,0,360p_0.2M_#846466614_546_268_278.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,846466614_546_268_278.mp4,640,360
60a6a646d3934361ff1a08f0a3ce6378,41.62550140458765,2.178814783793591,0,1080p_0.5M_#822798737_65_27_37.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,822798737_65_27_37.mp4,1920,1080
19192ab06fae1697b8308b3866ceeb25,41.631214952376425,2.0072401760108773,0,1080p_0.5M_#838090822_40_15_25.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,838090822_40_15_25.mp4,1920,1080
d4011fc178d7bcb2a45fb860b5230c84,41.70563206471766,2.728030784296422,0,720p_0.5M_#813734124_61_25_35.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,813734124_61_25_35.mp4,720,1280
d6fe7c409cc987e514c705a2ec881b76,41.76699614365684,2.9472199713029203,0,360p_0.2M_#750671075_88_39_49.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,750671075_88_39_49.mp4,640,360
30ba294070ca7ccefd29e48ec7e838da,41.85632922651437,2.352677666733238,0,1080p_0.5M_#767968159_497_243_253.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,767968159_497_243_253.mp4,1920,1080
db2e75b158da364eddf9b51720595eb6,41.95589635239343,3.1964100770155808,0,360p_0.2M_#805747515_7_0_7.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,805747515_7_0_7.mp4,360,640
8c688b9f5d3780ea7ba52f6e3c2ad8ee,41.98191018196073,2.5621932816428368,0,360p_0.2M_#720744585_40_15_25.mp4,360p_0.2M_,360p,0.2M,Landscape,28.999,720744585_40_15_25.mp4,360,640
da5d8006664d6c4fa23ab9ec995d052d,42.04614359255663,2.8491982338398603,0,1080p_0.5M_#750354157_134_62_72.mp4,1080p_0.5M_,1080p,0.5M,Landscape,60.0,750354157_134_62_72.mp4,1080,1920
fe8dd909d4e6a7902ef1bf5e053761f9,42.10762980786595,2.4993877561907816,0,360p_0.2M_#882265446_145_67_77.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,882265446_145_67_77.mp4,640,360
4921c2e947069e1e9e81ca943abddd06,42.109744940099176,2.4317980611927896,0,1080p_0.5M_#692624429_50_19_29.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97,692624429_50_19_29.mp4,1080,1920
96d9a7e8a3844243fa4ddc017f030950,42.20790245383693,2.4267587653846414,0,1080p_0.5M_#671515303_26_7_17.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,671515303_26_7_17.mp4,1920,1080
ad4aaf8de55166e2c6f5eb2540789ab4,42.2833770544691,3.083457864484457,0,720p_0.5M_#762669769_59_24_34.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,762669769_59_24_34.mp4,720,1280
60cdbb3fe20e8f8352af419e2243ffce,42.291187988433386,2.473419057262513,0,360p_0.2M_#767968159_497_243_253.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,767968159_497_243_253.mp4,640,360
5da30f1b50f61f88accd8c7948456aed,42.291364912894416,2.497449529356899,0,360p_0.2M_#660935880_116_53_63.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,660935880_116_53_63.mp4,360,640
9a3a30d32ae36d829b50d771ff73dc4c,42.36725311372915,3.52897457588753,0,1080p_0.5M_#719939677_37_13_23.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97,719939677_37_13_23.mp4,1080,1920
8168169f64783838462719d4958a8cb9,42.385131080040935,2.6557758520437207,0,360p_0.2M_#856537783_10_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,856537783_10_0_10.mp4,640,360
6ee7deb1b1868e89fed52c10058dd76a,42.4009012837498,2.692765361847784,0,360p_0.2M_#743943544_1064_527_537.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,743943544_1064_527_537.mp4,640,360
01f74d3385eee50ef979e8fe2b5d07c5,42.40708831950439,2.736104711426351,0,720p_0.5M_#765437320_327_158_168.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,765437320_327_158_168.mp4,720,1280
18a7f7e971a9b8e7c60b8f4f7f1a4dbb,42.47889507841385,3.10727506999192,0,360p_0.2M_#789061816_11_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,60.0,789061816_11_0_10.mp4,640,360
9ffbe9380f18e4d5d27a38a5cce295e1,42.51539735994553,1.925541813010168,0,720p_0.5M_#816087905_164_77_87.mp4,720p_0.5M_,720p,0.5M,Portrait,59.94,816087905_164_77_87.mp4,1280,720
b3bc68d20581000ff0d7f7e5deeda0b6,42.54397617032719,2.790545692818812,0,720p_0.5M_#657246400_24_7_17.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,657246400_24_7_17.mp4,1280,720
97a9e35abe49808c6abc17a09f805310,42.55289903829122,3.45389183360508,0,1080p_0.5M_#707843735_68_29_39.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,707843735_68_29_39.mp4,1080,1920
77236a9d37f25f1e11177208e3fcaf91,42.57883081180001,2.951401190914278,0,360p_0.2M_#859159624_767_378_388.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,859159624_767_378_388.mp4,360,640
54064e3a3a75422cfd2600805006722d,42.58288363737946,2.188241771811928,0,1080p_0.5M_#877065067_1146_568_578.mp4,1080p_0.5M_,1080p,0.5M,Landscape,27.762,877065067_1146_568_578.mp4,1080,1920
6ddd0da05b7d91cd0c6a74e211bfb64f,42.58679706245199,2.660157870626879,0,1080p_0.5M_#900959113_143_66_76.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,900959113_143_66_76.mp4,1920,1080
e9daf08f177159945fdfd1faa64fb593,42.5915815431062,2.8333194253170624,0,1080p_0.5M_#poweredwheelchairfranco_27_8_18.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,poweredwheelchairfranco_27_8_18.mp4,1920,1080
81c56ca976ef4296f00f183ca78000a6,42.61876187999067,3.174447483776106,0,720p_0.5M_#695391654_182_85_95.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,695391654_182_85_95.mp4,1280,720
decdee9b42c287a89d79637dbaa43361,42.64607561933445,2.787361389236892,0,1080p_0.5M_#657246400_24_7_17.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,657246400_24_7_17.mp4,1920,1080
53decce2b65dad10dacb47021ece11e8,42.76009279761306,3.1375474093088447,0,720p_0.5M_#884392820_48_19_29.mp4,720p_0.5M_,720p,0.5M,Landscape,28.92,884392820_48_19_29.mp4,720,1280
d6bccc5cbfe4bf7472d14714ada966bc,42.77718850717597,2.6022497890396643,0,360p_0.2M_#899824610_57_23_33.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,899824610_57_23_33.mp4,360,640
1e789109d42f5a421cea6e4939d444ec,42.78007341592385,3.5015995359713568,0,1080p_0.5M_#695391654_182_85_95.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,695391654_182_85_95.mp4,1920,1080
891041835c09c389d0bf2783018be162,42.78268631254121,2.42755711697113,0,720p_0.5M_#805745914_4_0_4.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,805745914_4_0_4.mp4,720,1280
76c829464b2e472f1e2a1f5649c971e9,42.7928307407916,3.4293623798875514,0,360p_0.2M_#898409189_417_203_213.mp4,360p_0.2M_,360p,0.2M,Landscape,59.94,898409189_417_203_213.mp4,360,640
99bc3ae2d117781dba5ecfadb7c45cd7,42.8125887754563,2.4926028054623632,0,1080p_1M_#836405394_204_97_107.mp4,1080p_1M_,1080p,1M,Portrait,26.054,836405394_204_97_107.mp4,1920,1080
b2f5fdb83d0f0f9ec981592eafa9b39d,42.8169339857763,1.923306705946617,0,360p_0.2M_#875782106_210_100_110.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,875782106_210_100_110.mp4,640,360
5a4df9b6a823d71c1ef372b824beb4d8,42.82109638747152,2.7873383117987043,0,360p_0.2M_#763553286_422_206_216.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,763553286_422_206_216.mp4,640,360
971d37e8d3909e72cd7a860ec1cb45fd,42.86802835043463,3.8646594130493375,0,720p_0.5M_#860739591_53_21_31.mp4,720p_0.5M_,720p,0.5M,Landscape,24.589,860739591_53_21_31.mp4,720,1280
db2e8654deb03255f8fee772e528eb08,42.92479951940294,2.3956753496710217,0,720p_0.5M_#900633385_18_4_14.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,900633385_18_4_14.mp4,1280,720
c4a622f41b508dcd24ff65804f452540,42.94093072643973,3.0780195499651666,0,1080p_0.5M_#ffrecce_186_88_98.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97,ffrecce_186_88_98.mp4,1080,1920
8db52cb2904a9f9d458b3eb6dac77934,42.957918448938265,2.849287193637289,0,1080p_0.5M_#694464946_32_11_21.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,694464946_32_11_21.mp4,1920,1080
34136013c282f926269376ffada326f5,42.97992536911384,2.886061356956126,0,360p_0.2M_#818955543_1127_558_568.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,818955543_1127_558_568.mp4,360,640
67e426be93220f84801593ac5a166d4f,42.98354052521046,2.860812302978864,0,720p_0.5M_#901617405_71_30_40.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,901617405_71_30_40.mp4,720,1280
58cf3ed85db3b9cecc38959b07fe1f95,42.99848332391406,2.9551556724207515,0,720p_0.5M_#776449795_170_80_90.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,776449795_170_80_90.mp4,1280,720
46e28870b674033c4bf7df8d61ec16f8,43.06563414782523,2.5303196211622727,0,360p_0.2M_#691480483_61_25_35.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,691480483_61_25_35.mp4,640,360
b562d6778e9fbb07cdba07bbd67e9c9b,43.254888209856,3.195705076684023,0,1080p_0.5M_#819242823_67_28_38.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,819242823_67_28_38.mp4,1080,1920
22f48b56c8d7a340f605108735b45919,43.28198910177544,3.686627053214164,0,360p_0.2M_#670683418_126_58_68.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,670683418_126_58_68.mp4,360,640
4c35265bf9f4063ec571f5e22fdc0d8b,43.29968686031701,3.271624440928679,0,360p_0.2M_#898207852_393_191_201.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,898207852_393_191_201.mp4,360,640
bc8da768b4b3e9892f5b99e5ab593f7d,43.50798432882305,2.941709400502166,0,1080p_0.5M_#708082877_57_23_33.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,708082877_57_23_33.mp4,1080,1920
75118ec1995bf337700e441a93f41f36,43.51633843662283,3.0477968750299413,1,1080p_ref_#809976729_5_0_5.mp4,1080p_ref_,ref,ref,Landscape,28.63,809976729_5_0_5.mp4,1080,1920
2bbb342291d654eb2a790b91dda0666c,43.58669694770623,3.116067232305176,0,360p_0.2M_#835204506_15_2_12.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,835204506_15_2_12.mp4,640,360
e61c88d80e24f737188639867c16d295,43.639478220213896,2.783410929751903,0,360p_0.2M_#891059764_42_16_26.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,891059764_42_16_26.mp4,360,640
0223d8349eb7bc158e9e8688f6d4c2bf,43.64704790243532,2.7003807780724007,0,360p_0.2M_#740735661_18_4_14.mp4,360p_0.2M_,360p,0.2M,Portrait,29.921,740735661_18_4_14.mp4,640,360
e483842e384c874601d01e8133adf698,43.66099310669296,2.2603878205073453,0,720p_0.5M_#877065067_1146_568_578.mp4,720p_0.5M_,720p,0.5M,Landscape,27.762,877065067_1146_568_578.mp4,720,1280
6d0e9ff2d25dff18daf11855c9e80f17,43.67263131648511,3.3652903760165507,0,1080p_0.5M_#843383304_347_168_178.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,843383304_347_168_178.mp4,1080,1920
c94769b4e3d7ee7807bddf53786b7ac7,43.73278652109006,3.227756931072994,0,1080p_0.5M_#856527822_29_9_19.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,856527822_29_9_19.mp4,1080,1920
ad5d1e4ec0934a4a4869c82de0cba18f,43.76037546488169,2.6490438435772625,0,360p_0.2M_#839336214_98_44_54.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,839336214_98_44_54.mp4,640,360
b2290dd02d36d3e88e33751f903add76,43.79289193293876,3.094444296712394,0,360p_0.2M_#834121713_84_37_47.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,834121713_84_37_47.mp4,360,640
0bf3507e2c7a8863638f217d9e4bd764,43.807528213930375,2.559779130897358,0,720p_0.5M_#770047005_303_146_156.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,770047005_303_146_156.mp4,1280,720
2ddcb50208a1db535dda3ef9f0335ff1,43.84027903849909,2.8527535873719643,0,360p_0.2M_#770058119_54_22_32.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,770058119_54_22_32.mp4,640,360
999c6faf9027621b7f639478e61330df,43.9258046363924,3.394901091074311,0,360p_0.2M_#733749604_13_1_11.mp4,360p_0.2M_,360p,0.2M,Landscape,57.997,733749604_13_1_11.mp4,360,640
0dd01221baca0578153c27ad7b15083b,43.98465793367453,2.537730562042374,0,360p_0.2M_#714788149_192_91_101.mp4,360p_0.2M_,360p,0.2M,Landscape,25.0,714788149_192_91_101.mp4,360,640
e4bb8d999ec2809f32f74d34226e64ae,44.00724678065605,2.339562856516589,0,720p_0.5M_#750354157_134_62_72.mp4,720p_0.5M_,720p,0.5M,Landscape,60.0,750354157_134_62_72.mp4,720,1280
7734542f4eddc1e46fc4941faf85162c,44.00770659789213,3.126716580756667,0,720p_2M_#813734124_61_25_35.mp4,720p_2M_,720p,2M,Landscape,30.0,813734124_61_25_35.mp4,720,1280
e13f1c582f400cdb065171db26a8ba3e,44.063983418546286,4.006569111181003,0,1080p_0.5M_#1591villagegreenway_103_46_56.mp4,1080p_0.5M_,1080p,0.5M,Landscape,23.976,1591villagegreenway_103_46_56.mp4,1080,1920
426a2d63b8909861102f07ea3ec252a8,44.06992652686573,3.0310798213388064,0,720p_0.5M_#816938739_186_88_98.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,816938739_186_88_98.mp4,1280,720
ffba82ef8c364527da5a2045b59ec0f0,44.08544657303524,3.142944404756329,0,360p_0.2M_#876943326_326_158_168.mp4,360p_0.2M_,360p,0.2M,Landscape,24.0,876943326_326_158_168.mp4,360,640
10b6c8acbbdd976e5ad4845b998aad0e,44.10137131901317,2.599996956293907,0,1080p_0.5M_#657383109_106_47_57.mp4,1080p_0.5M_,1080p,0.5M,Portrait,59.94,657383109_106_47_57.mp4,1920,1080
ceeeb9ef42338be78c3359d98c8a2f42,44.14118059021472,2.579378933883348,0,360p_0.2M_#865998563_82_36_46.mp4,360p_0.2M_,360p,0.2M,Landscape,24.0,865998563_82_36_46.mp4,360,640
989e9156db6f8e7b99d145c0b935b4cc,44.15547284623008,3.0842219630384404,0,360p_0.2M_#720247175_1441_715_725.mp4,360p_0.2M_,360p,0.2M,Landscape,29.0,720247175_1441_715_725.mp4,360,640
ddc1a42d94f829ff54e51befb4a60f09,44.185224710739405,2.2490884386200065,0,1080p_0.5M_#719484425_218_103_113.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,719484425_218_103_113.mp4,1920,1080
c391250ce71bfaff95af8da16d7b6df6,44.196441738816674,2.909929581416172,0,720p_2M_#817166785_31_10_20.mp4,720p_2M_,720p,2M,Portrait,29.97,817166785_31_10_20.mp4,1280,720
70fc51c5584093cb5c7b6ff51603603f,44.20134294050079,3.0593553181437394,0,1080p_1M_#817166785_31_10_20.mp4,1080p_1M_,1080p,1M,Portrait,29.97,817166785_31_10_20.mp4,1920,1080
d257888c897e6ed58048ca3fa403f47e,44.22445963993144,2.667751876217812,0,720p_0.5M_#832629567_193_91_101.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,832629567_193_91_101.mp4,1280,720
79570ee18d0d0c277680fff5ed6cf3ec,44.23753802421783,2.742806308656512,0,720p_0.5M_#foamtruckstart_82_36_46.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,foamtruckstart_82_36_46.mp4,1280,720
ee653dcd075c3eea30723c0cc17c48f2,44.25292371209673,2.772840549384437,0,360p_0.2M_#785799349_10_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,29.913,785799349_10_0_10.mp4,640,360
82ef81c3db9bca0995e83b758217b2bf,44.34053616898176,3.306550579574669,0,360p_0.2M_#789061904_13_1_11.mp4,360p_0.2M_,360p,0.2M,Portrait,60.0,789061904_13_1_11.mp4,640,360
ff99e397ec8674bb8e39f4d15f72602b,44.384518455231685,3.113079844496152,0,360p_0.2M_#722982155_23_6_16.mp4,360p_0.2M_,360p,0.2M,Landscape,28.999,722982155_23_6_16.mp4,360,640
b89c01e6c85d850680f678557937ef25,44.411274545570265,3.604967565684546,0,1080p_0.5M_#kawah-ijen_196_93_103.mp4,1080p_0.5M_,1080p,0.5M,Landscape,60.0,kawah-ijen_196_93_103.mp4,1080,1920
2458f3ab169b1649c345c83de510f04d,44.56905368616865,2.668597961585637,0,360p_0.2M_#671606586_149_69_79.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,671606586_149_69_79.mp4,640,360
dd4c6d5e5258ac68270ad9818aee66cc,44.57039330792781,3.3682535450911724,0,720p_0.5M_#758915623_441_215_225.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,758915623_441_215_225.mp4,720,1280
b40c0534d8f4ad4b2a0e0d1a072de4ab,44.57978002637849,2.86079301465692,0,360p_0.2M_#879816406_47_18_28.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,879816406_47_18_28.mp4,640,360
e6e9b71e1c9ef05ed362f4e9e4604fa6,44.581521759568304,3.0494769710864555,0,1080p_0.5M_#714725132_91_40_50.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,714725132_91_40_50.mp4,1080,1920
f01b94e6a2bef8a17f1516ccaa12def5,44.61137802583603,2.499560672522921,0,720p_0.5M_#714725132_91_40_50.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,714725132_91_40_50.mp4,720,1280
9ff69d52f51663ec4247a1ec970a31b3,44.61858321412057,2.2231364381333183,0,360p_0.2M_#900958150_38_14_24.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,900958150_38_14_24.mp4,640,360
30e3a93edbe3371b7be8965d6ec7411b,44.63989082481943,3.689555569475031,0,1080p_0.5M_#821509920_7_0_7.mp4,1080p_0.5M_,1080p,0.5M,Landscape,59.94,821509920_7_0_7.mp4,1080,1920
58941b654493bf4c39814bd4e258e07f,44.64198770558635,2.758742968693619,0,1080p_0.5M_#797395972_48_19_29.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,797395972_48_19_29.mp4,1920,1080
984258a4cf0b82d02452dda2afb9c254,44.645341630753926,3.468289867749267,0,360p_0.2M_#814412699_1320_655_665.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,814412699_1320_655_665.mp4,360,640
5c58fe5eefdb1a0b6f04323bd9aaeb60,44.72230812674478,2.876591543793321,0,1080p_0.5M_#805747485_11_0_10.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,805747485_11_0_10.mp4,1080,1920
eaf86db66ea7302e32c15c57339cac6c,44.730602273713146,2.800691444441705,0,1080p_0.5M_#715328748_73_31_41.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,715328748_73_31_41.mp4,1920,1080
98e3a37e5aed03e31259a80f3fe5c066,44.73062508197402,2.8281338079219296,0,1080p_0.5M_#739229935_64_27_37.mp4,1080p_0.5M_,1080p,0.5M,Portrait,59.94,739229935_64_27_37.mp4,1920,1080
7d1188de03c3c4e7f6e752e2b8490508,44.76283074100283,3.5007098960413785,0,360p_0.2M_#882265679_359_174_184.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,882265679_359_174_184.mp4,640,360
6fbe1c068ebdca6af3ab2903e0c447c0,44.82221938747424,3.32395302817578,0,360p_0.2M_#767042488_9_0_9.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,767042488_9_0_9.mp4,640,360
